id,Date,Year,Quarter,Month,Week,Country,Commodity Type,Commodity Category,Commodity,Movement,Units
1004,2003-03-03T00:00:00.000Z,2003,1,3,10,Canada,I,Intermodal Traffic,IT,Originated,1182.0
1005,2003-03-03T00:00:00.000Z,2003,1,3,10,Canada,C,Carload Traffic,10,Received,616.0
1006,2003-03-03T00:00:00.000Z,2003,1,3,10,Canada,I,Intermodal Traffic,IC,Received,1035.0
1007,2003-03-03T00:00:00.000Z,2003,1,3,10,Canada,I,Intermodal Traffic,IT,Received,641.0
1008,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,C,Carload Traffic,10,Originated,2521.0
1009,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,I,Intermodal Traffic,IC,Originated,19298.0
1010,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,I,Intermodal Traffic,IT,Originated,4017.0
1011,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,C,Carload Traffic,10,Received,481.0
1012,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,I,Intermodal Traffic,IC,Received,
1013,2003-03-10T00:00:00.000Z,2003,1,3,11,Canada,I,Intermodal Traffic,IT,Received,513.0
1014,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,C,Carload Traffic,10,Originated,2790.0
1015,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,I,Intermodal Traffic,IC,Originated,20497.0
1016,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,I,Intermodal Traffic,IT,Originated,
1017,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,C,Carload Traffic,10,Received,924.0
1018,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,I,Intermodal Traffic,IC,Received,1482.0
1019,2003-03-17T00:00:00.000Z,2003,1,3,12,Canada,I,Intermodal Traffic,IT,Received,471.0
1020,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,C,Carload Traffic,10,Originated,2124.0
1021,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,I,Intermodal Traffic,IC,Originated,25322.0
1022,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,I,Intermodal Traffic,IT,Originated,3024.0
1023,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,C,Carload Traffic,10,Received,696.0
1024,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,I,Intermodal Traffic,IC,Received,
1025,2003-03-24T00:00:00.000Z,2003,1,3,13,Canada,I,Intermodal Traffic,IT,Received,524.0
1026,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,C,Carload Traffic,10,Originated,2239.0
1027,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,I,Intermodal Traffic,IC,Originated,14380.0
1028,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,I,Intermodal Traffic,IT,Originated,2797.0
1029,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,C,Carload Traffic,10,Received,760.0
1030,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,I,Intermodal Traffic,IC,Received,1240.0
1031,2003-03-31T00:00:00.000Z,2003,2,4,14,Canada,I,Intermodal Traffic,IT,Received,618.0
1032,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,C,Carload Traffic,10,Originated,2030.0
1033,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,I,Intermodal Traffic,IC,Originated,21433.0
1034,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,I,Intermodal Traffic,IT,Originated,
1035,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,C,Carload Traffic,10,Received,
1036,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,I,Intermodal Traffic,IC,Received,
1037,2003-04-07T00:00:00.000Z,2003,2,4,15,Canada,I,Intermodal Traffic,IT,Received,458.0
1038,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,C,Carload Traffic,10,Originated,3187.0
1039,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,I,Intermodal Traffic,IC,Originated,25431.0
1040,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,I,Intermodal Traffic,IT,Originated,1862.0
1041,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,C,Carload Traffic,10,Received,1037.0
1042,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,I,Intermodal Traffic,IC,Received,1370.0
1043,2003-04-14T00:00:00.000Z,2003,2,4,16,Canada,I,Intermodal Traffic,IT,Received,404.0
1044,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,C,Carload Traffic,10,Originated,
1045,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,I,Intermodal Traffic,IC,Originated,17888.0
1046,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,I,Intermodal Traffic,IT,Originated,2561.0
1047,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,C,Carload Traffic,10,Received,
1048,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,I,Intermodal Traffic,IC,Received,1635.0
1049,2003-04-21T00:00:00.000Z,2003,2,4,17,Canada,I,Intermodal Traffic,IT,Received,
1050,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,C,Carload Traffic,10,Originated,3763.0
1051,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,I,Intermodal Traffic,IC,Originated,
1052,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,I,Intermodal Traffic,IT,Originated,2871.0
1053,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,C,Carload Traffic,10,Received,
1054,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,I,Intermodal Traffic,IC,Received,
1055,2003-04-28T00:00:00.000Z,2003,2,4,18,Canada,I,Intermodal Traffic,IT,Received,391.0
1056,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,C,Carload Traffic,10,Originated,3078.0
1057,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,I,Intermodal Traffic,IC,Originated,24850.0
1058,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,I,Intermodal Traffic,IT,Originated,1677.0
1059,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,C,Carload Traffic,10,Received,
1060,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,I,Intermodal Traffic,IC,Received,1784.0
1061,2003-05-05T00:00:00.000Z,2003,2,5,19,Canada,I,Intermodal Traffic,IT,Received,496.0
1062,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,C,Carload Traffic,10,Originated,3889.0
1063,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,I,Intermodal Traffic,IC,Originated,18349.0
1064,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,I,Intermodal Traffic,IT,Originated,
1065,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,C,Carload Traffic,10,Received,390.0
1066,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,I,Intermodal Traffic,IC,Received,
1067,2003-05-12T00:00:00.000Z,2003,2,5,20,Canada,I,Intermodal Traffic,IT,Received,
1068,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,C,Carload Traffic,10,Originated,2961.0
1069,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,I,Intermodal Traffic,IC,Originated,15547.0
1070,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,I,Intermodal Traffic,IT,Originated,1886.0
1071,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,C,Carload Traffic,10,Received,608.0
1072,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,I,Intermodal Traffic,IC,Received,1405.0
1073,2003-05-19T00:00:00.000Z,2003,2,5,21,Canada,I,Intermodal Traffic,IT,Received,464.0
1074,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,C,Carload Traffic,10,Originated,3440.0
1075,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,I,Intermodal Traffic,IC,Originated,
1076,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,I,Intermodal Traffic,IT,Originated,2275.0
1077,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,C,Carload Traffic,10,Received,
1078,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,I,Intermodal Traffic,IC,Received,1445.0
1079,2003-05-26T00:00:00.000Z,2003,2,5,22,Canada,I,Intermodal Traffic,IT,Received,
1080,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,C,Carload Traffic,10,Originated,3541.0
1081,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,I,Intermodal Traffic,IC,Originated,12649.0
1082,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,I,Intermodal Traffic,IT,Originated,2153.0
1083,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,C,Carload Traffic,10,Received,733.0
1084,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,I,Intermodal Traffic,IC,Received,1730.0
1085,2003-06-02T00:00:00.000Z,2003,2,6,23,Canada,I,Intermodal Traffic,IT,Received,
1086,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,C,Carload Traffic,10,Originated,2913.0
1087,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,I,Intermodal Traffic,IC,Originated,21109.0
1088,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,I,Intermodal Traffic,IT,Originated,
1089,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,C,Carload Traffic,10,Received,813.0
1090,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,I,Intermodal Traffic,IC,Received,1004.0
1091,2003-06-09T00:00:00.000Z,2003,2,6,24,Canada,I,Intermodal Traffic,IT,Received,447.0
1092,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,C,Carload Traffic,10,Originated,
1093,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,I,Intermodal Traffic,IC,Originated,
1094,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,I,Intermodal Traffic,IT,Originated,
1095,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,C,Carload Traffic,10,Received,756.0
1096,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,I,Intermodal Traffic,IC,Received,1410.0
1097,2003-06-16T00:00:00.000Z,2003,2,6,25,Canada,I,Intermodal Traffic,IT,Received,308.0
1098,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,C,Carload Traffic,10,Originated,
1099,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,I,Intermodal Traffic,IC,Originated,18294.0
1100,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,I,Intermodal Traffic,IT,Originated,
1101,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,C,Carload Traffic,10,Received,535.0
1102,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,I,Intermodal Traffic,IC,Received,1411.0
1103,2003-06-23T00:00:00.000Z,2003,2,6,26,Canada,I,Intermodal Traffic,IT,Received,276.0
1104,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,C,Carload Traffic,10,Originated,2214.0
1105,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,I,Intermodal Traffic,IC,Originated,
1106,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,I,Intermodal Traffic,IT,Originated,1720.0
1107,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,C,Carload Traffic,10,Received,785.0
1108,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,I,Intermodal Traffic,IC,Received,1721.0
1109,2003-06-30T00:00:00.000Z,2003,3,7,27,Canada,I,Intermodal Traffic,IT,Received,522.0
1110,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,C,Carload Traffic,10,Originated,1238.0
1111,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,I,Intermodal Traffic,IC,Originated,23904.0
1112,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,I,Intermodal Traffic,IT,Originated,
1113,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,C,Carload Traffic,10,Received,750.0
1114,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,I,Intermodal Traffic,IC,Received,1344.0
1115,2003-07-07T00:00:00.000Z,2003,3,7,28,Canada,I,Intermodal Traffic,IT,Received,255.0
1116,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,C,Carload Traffic,10,Originated,3194.0
1117,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,I,Intermodal Traffic,IC,Originated,29862.0
1118,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,I,Intermodal Traffic,IT,Originated,2568.0
1119,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,C,Carload Traffic,10,Received,608.0
1120,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,I,Intermodal Traffic,IC,Received,
1121,2003-07-14T00:00:00.000Z,2003,3,7,29,Canada,I,Intermodal Traffic,IT,Received,515.0
1122,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,C,Carload Traffic,10,Originated,2618.0
1123,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,I,Intermodal Traffic,IC,Originated,
1124,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,I,Intermodal Traffic,IT,Originated,
1125,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,C,Carload Traffic,10,Received,448.0
1126,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,I,Intermodal Traffic,IC,Received,1588.0
1127,2003-07-21T00:00:00.000Z,2003,3,7,30,Canada,I,Intermodal Traffic,IT,Received,503.0
1128,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,C,Carload Traffic,10,Originated,
1129,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,I,Intermodal Traffic,IC,Originated,17459.0
1130,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,I,Intermodal Traffic,IT,Originated,
1131,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,C,Carload Traffic,10,Received,515.0
1132,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,I,Intermodal Traffic,IC,Received,
1133,2003-07-28T00:00:00.000Z,2003,3,7,31,Canada,I,Intermodal Traffic,IT,Received,
1134,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,C,Carload Traffic,10,Originated,3892.0
1135,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,I,Intermodal Traffic,IC,Originated,24288.0
1136,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,I,Intermodal Traffic,IT,Originated,
1137,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,C,Carload Traffic,10,Received,616.0
1138,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,I,Intermodal Traffic,IC,Received,1543.0
1139,2003-08-04T00:00:00.000Z,2003,3,8,32,Canada,I,Intermodal Traffic,IT,Received,464.0
1140,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,C,Carload Traffic,10,Originated,
1141,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,I,Intermodal Traffic,IC,Originated,
1142,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,I,Intermodal Traffic,IT,Originated,2052.0
1143,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,C,Carload Traffic,10,Received,651.0
1144,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,I,Intermodal Traffic,IC,Received,
1145,2003-08-11T00:00:00.000Z,2003,3,8,33,Canada,I,Intermodal Traffic,IT,Received,469.0
1146,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,C,Carload Traffic,10,Originated,2353.0
1147,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,I,Intermodal Traffic,IC,Originated,20085.0
1148,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,I,Intermodal Traffic,IT,Originated,2022.0
1149,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,C,Carload Traffic,10,Received,936.0
1150,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,I,Intermodal Traffic,IC,Received,1650.0
1151,2003-08-18T00:00:00.000Z,2003,3,8,34,Canada,I,Intermodal Traffic,IT,Received,400.0
1152,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,C,Carload Traffic,10,Originated,2895.0
1153,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,I,Intermodal Traffic,IC,Originated,25666.0
1154,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,I,Intermodal Traffic,IT,Originated,1615.0
1155,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,C,Carload Traffic,10,Received,550.0
1156,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,I,Intermodal Traffic,IC,Received,
1157,2003-08-25T00:00:00.000Z,2003,3,8,35,Canada,I,Intermodal Traffic,IT,Received,376.0
1158,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,C,Carload Traffic,10,Originated,2029.0
1159,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,I,Intermodal Traffic,IC,Originated,19976.0
1160,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,I,Intermodal Traffic,IT,Originated,1928.0
1161,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,C,Carload Traffic,10,Received,957.0
1162,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,I,Intermodal Traffic,IC,Received,
1163,2003-09-01T00:00:00.000Z,2003,3,9,36,Canada,I,Intermodal Traffic,IT,Received,
1164,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,C,Carload Traffic,10,Originated,2659.0
1165,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,I,Intermodal Traffic,IC,Originated,19535.0
1166,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,I,Intermodal Traffic,IT,Originated,
1167,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,C,Carload Traffic,10,Received,777.0
1168,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,I,Intermodal Traffic,IC,Received,
1169,2003-09-08T00:00:00.000Z,2003,3,9,37,Canada,I,Intermodal Traffic,IT,Received,355.0
1170,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,C,Carload Traffic,10,Originated,
1171,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,I,Intermodal Traffic,IC,Originated,
1172,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,I,Intermodal Traffic,IT,Originated,2094.0
1173,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,C,Carload Traffic,10,Received,728.0
1174,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,I,Intermodal Traffic,IC,Received,
1175,2003-09-15T00:00:00.000Z,2003,3,9,38,Canada,I,Intermodal Traffic,IT,Received,329.0
1176,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,C,Carload Traffic,10,Originated,3321.0
1177,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,I,Intermodal Traffic,IC,Originated,21945.0
1178,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,I,Intermodal Traffic,IT,Originated,1772.0
1179,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,C,Carload Traffic,10,Received,919.0
1180,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,I,Intermodal Traffic,IC,Received,
1181,2003-09-22T00:00:00.000Z,2003,3,9,39,Canada,I,Intermodal Traffic,IT,Received,349.0
1182,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,C,Carload Traffic,10,Originated,3138.0
1183,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,I,Intermodal Traffic,IC,Originated,20256.0
1184,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,I,Intermodal Traffic,IT,Originated,2384.0
1185,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,C,Carload Traffic,10,Received,681.0
1186,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,I,Intermodal Traffic,IC,Received,984.0
1187,2003-09-29T00:00:00.000Z,2003,4,10,40,Canada,I,Intermodal Traffic,IT,Received,258.0
1188,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,C,Carload Traffic,10,Originated,
1189,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,I,Intermodal Traffic,IC,Originated,
1190,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,I,Intermodal Traffic,IT,Originated,1187.0
1191,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,C,Carload Traffic,10,Received,743.0
1192,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,I,Intermodal Traffic,IC,Received,1095.0
1193,2003-10-06T00:00:00.000Z,2003,4,10,41,Canada,I,Intermodal Traffic,IT,Received,266.0
1194,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,C,Carload Traffic,10,Originated,1989.0
1195,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,I,Intermodal Traffic,IC,Originated,
1196,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,I,Intermodal Traffic,IT,Originated,1418.0
1197,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,C,Carload Traffic,10,Received,
1198,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,I,Intermodal Traffic,IC,Received,1878.0
1199,2003-10-13T00:00:00.000Z,2003,4,10,42,Canada,I,Intermodal Traffic,IT,Received,379.0
1200,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,C,Carload Traffic,10,Originated,3007.0
1201,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,I,Intermodal Traffic,IC,Originated,14841.0
1202,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,I,Intermodal Traffic,IT,Originated,1451.0
1203,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,C,Carload Traffic,10,Received,697.0
1204,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,I,Intermodal Traffic,IC,Received,
1205,2003-10-20T00:00:00.000Z,2003,4,10,43,Canada,I,Intermodal Traffic,IT,Received,294.0
1206,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,C,Carload Traffic,10,Originated,3726.0
1207,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,I,Intermodal Traffic,IC,Originated,
1208,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,I,Intermodal Traffic,IT,Originated,1300.0
1209,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,C,Carload Traffic,10,Received,999.0
1210,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,I,Intermodal Traffic,IC,Received,1153.0
1211,2003-10-27T00:00:00.000Z,2003,4,10,44,Canada,I,Intermodal Traffic,IT,Received,377.0
1212,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,C,Carload Traffic,10,Originated,2483.0
1213,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,I,Intermodal Traffic,IC,Originated,13435.0
1214,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,I,Intermodal Traffic,IT,Originated,2924.0
1215,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,C,Carload Traffic,10,Received,718.0
1216,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,I,Intermodal Traffic,IC,Received,1172.0
1217,2003-11-03T00:00:00.000Z,2003,4,11,45,Canada,I,Intermodal Traffic,IT,Received,296.0
1218,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,C,Carload Traffic,10,Originated,3226.0
1219,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,I,Intermodal Traffic,IC,Originated,16644.0
1220,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,I,Intermodal Traffic,IT,Originated,1400.0
1221,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,C,Carload Traffic,10,Received,
1222,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,I,Intermodal Traffic,IC,Received,1632.0
1223,2003-11-10T00:00:00.000Z,2003,4,11,46,Canada,I,Intermodal Traffic,IT,Received,303.0
1224,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,C,Carload Traffic,10,Originated,
1225,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,I,Intermodal Traffic,IC,Originated,24593.0
1226,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,I,Intermodal Traffic,IT,Originated,2192.0
1227,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,C,Carload Traffic,10,Received,610.0
1228,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,I,Intermodal Traffic,IC,Received,1088.0
1229,2003-11-17T00:00:00.000Z,2003,4,11,47,Canada,I,Intermodal Traffic,IT,Received,376.0
1230,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,C,Carload Traffic,10,Originated,3236.0
1231,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,I,Intermodal Traffic,IC,Originated,
1232,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,I,Intermodal Traffic,IT,Originated,1058.0
1233,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,C,Carload Traffic,10,Received,
1234,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,I,Intermodal Traffic,IC,Received,1443.0
1235,2003-11-24T00:00:00.000Z,2003,4,11,48,Canada,I,Intermodal Traffic,IT,Received,217.0
1236,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,C,Carload Traffic,10,Originated,1876.0
1237,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,I,Intermodal Traffic,IC,Originated,16231.0
1238,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,I,Intermodal Traffic,IT,Originated,
1239,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,C,Carload Traffic,10,Received,
1240,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,I,Intermodal Traffic,IC,Received,1036.0
1241,2003-12-01T00:00:00.000Z,2003,4,12,49,Canada,I,Intermodal Traffic,IT,Received,241.0
1242,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,C,Carload Traffic,10,Originated,2734.0
1243,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,I,Intermodal Traffic,IC,Originated,15603.0
1244,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,I,Intermodal Traffic,IT,Originated,2152.0
1245,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,C,Carload Traffic,10,Received,518.0
1246,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,I,Intermodal Traffic,IC,Received,
1247,2003-12-08T00:00:00.000Z,2003,4,12,50,Canada,I,Intermodal Traffic,IT,Received,
1248,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,C,Carload Traffic,10,Originated,3410.0
1249,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,I,Intermodal Traffic,IC,Originated,16917.0
1250,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,I,Intermodal Traffic,IT,Originated,2064.0
1251,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,C,Carload Traffic,10,Received,677.0
1252,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,I,Intermodal Traffic,IC,Received,
1253,2003-12-15T00:00:00.000Z,2003,4,12,51,Canada,I,Intermodal Traffic,IT,Received,
1254,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,C,Carload Traffic,10,Originated,1345.0
1255,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,C,Carload Traffic,10,Originated,1954.0
1256,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,6060.0
1257,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,
1258,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,1287.0
1259,2003-12-22T00:00:00.000Z,2003,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,980.0
